Num2,Linear
82400,2.8487e-05
82400,0.000103689
82400,0.000222648
82400,2.3148e-05
82400,1.4609e-05
82400,9.929e-06
82400,3.15e-06
82450,8.8041e-05
82450,0.000185261
82450,0.00020156
82450,7.1202e-05
82450,0.000125437
82450,6.9633e-05
82450,8.4092e-05
82450,0.00019591
82450,9.807e-05
82450,0.000214179
82500,0.000212909
82500,8.4931e-05
82500,2.5008e-05
82500,0.000128587
82500,0.000200819
82500,7.0693e-05
82500,9.934e-05
82500,0.00019139
82500,9.945e-05
82500,7.0463e-05
82550,0.000124418
82550,0.000143755
82550,1.9878e-05
82550,6.0134e-05
82550,0.000171633
82550,9.0341e-05
82550,9.653e-05
82550,0.000132956
82550,0.000152485
82550,0.000231127
82600,5.4924e-05
82600,7.77e-06
82600,1.8978e-05
82600,0.000113109
82600,3.5967e-05
82600,0.000151085
82600,0.000108289
82600,0.000165593
82600,0.000112678
82600,7.3023e-05
82650,3.6027e-05
82650,0.000222918
82650,0.000214068
82650,1.6308e-05
82650,0.000218198
82650,0.000124188
82650,0.000112078
82650,0.000210719
82650,0.00019364
82650,6.2644e-05
82700,3.1807e-05
82700,5.899e-06
82700,5.1715e-05
82700,2.6908e-05
82700,0.000230246
82700,5.0225e-05
82700,0.000187421
82700,8.609e-06
82700,3.4387e-05
82700,2.1758e-05
82750,7.1723e-05
82750,0.000214178
82750,0.000235576
82750,0.000142076
82750,4.3196e-05
82750,0.000173543
82750,0.000185982
82750,0.000226227
82750,0.000226027
82750,5.2904e-05
82800,0.000136236
82800,0.000168833
82800,0.000146946
82800,0.000189831
82800,0.000139836
82800,0.000136926
82800,9.1841e-05
82800,4.6186e-05
82800,0.000218988
82800,0.000229217
82850,5.9484e-05
82850,0.000216918
82850,3.7646e-05
82850,0.000178353
82850,3.2437e-05
82850,0.000144485
82850,0.00020214
82850,0.00010223
82850,9.0031e-05
82850,0.000123087
82900,0.000233896
82900,0.000164004
82900,0.000159714
82900,0.000233026
82900,3.3707e-05
82900,8.0652e-05
82900,7.7062e-05
82900,0.000223718
82900,0.000124187
82900,0.000227197
82950,0.00020009
82950,0.000218638
82950,5.8835e-05
82950,0.0002006
82950,8.4281e-05
82950,0.000144716
82950,0.00020225
82950,0.000110119
82950,0.000185081
82950,3.3317e-05
83000,8.6761e-05
83000,8.8571e-05
83000,3.0287e-05
83000,9.948e-05
83000,9.0921e-05
83000,8.4711e-05
83000,0.000136097
83000,7.899e-06
83000,0.000229737
83000,0.000105489
83050,1.5589e-05
83050,0.000230627
83050,9.444e-05
83050,9.5831e-05
83050,0.000198291
83050,0.000180972
83050,0.000138146
83050,2.8857e-05
83050,0.00010271
83050,0.000105159
83100,0.000234296
83100,0.000209619
83100,7.1943e-05
83100,3.7547e-05
83100,0.000143566
83100,6.3473e-05
83100,3.5116e-05
83100,2.5948e-05
83100,0.000124637
83100,0.000167083
83150,4.7386e-05
83150,8.6531e-05
83150,7.6262e-05
83150,0.000113419
83150,2.2968e-05
83150,0.000113279
83150,0.000233547
83150,0.000125977
83150,4.2985e-05
83150,0.00010015
83200,0.000102939
83200,5.4874e-05
83200,2.2928e-05
83200,0.000166513
83200,5.4584e-05
83200,0.000185442
83200,6.5064e-05
83200,0.000102719
83200,0.00010377
83200,0.000154475
83250,2.2617e-05
83250,2.7078e-05
83250,0.000162114
83250,9.6411e-05
83250,0.000157144
83250,5.1675e-05
83250,6.7663e-05
83250,6.0594e-05
83250,8.7662e-05
83250,0.00010062
83300,4.2386e-05
83300,0.0001018
83300,0.000164453
83300,0.000115349
83300,0.000220698
83300,0.00010289
83300,9.932e-05
83300,2.4018e-05
83300,3.8637e-05
83300,0.000153755
83350,0.000163304
83350,9.79e-05
83350,2.1518e-05
83350,6.5073e-05
83350,6.0794e-05
83350,0.00020422
83350,8.7351e-05
83350,0.000237827
83350,2.5718e-05
83350,0.000171343
83400,0.000192151
83400,9.1601e-05
83400,0.000138506
83400,0.000191901
83400,4.5936e-05
83400,0.000106299
83400,3.5667e-05
83400,0.000222138
83400,8.909e-06
83400,0.000162824
83450,3.2277e-05
83450,1.42e-06
83450,0.000142056
83450,8.7111e-05
83450,0.000164293
83450,0.000140306
83450,1.8408e-05
83450,8.5532e-05
83450,7.6982e-05
83450,4.3225e-05
83500,0.000159574
83500,0.000207769
83500,6.3533e-05
83500,0.000207749
83500,0.00020042
83500,2.5227e-05
83500,0.000176013
83500,4.9085e-05
83500,1.8509e-05
83500,0.000158934
83550,6.9253e-05
83550,0.000114578
83550,0.000224588
83550,0.000129007
83550,0.000117289
83550,2.7578e-05
83550,3.1807e-05
83550,0.000190471
83550,0.000145896
83550,0.000107549
83600,0.000132757
83600,0.000206109
83600,7.5102e-05
83600,0.000105479
83600,1.4299e-05
83600,0.000160474
83600,0.000222048
83600,0.00010108
83600,0.000219498
83600,0.000236617
83650,8e-07
83650,0.000188642
83650,7.3e-07
83650,0.000184832
83650,6.8533e-05
83650,0.00019974
83650,0.000225447
83650,0.000113609
83650,0.000116248
83650,7.3622e-05
83700,6.0664e-05
83700,0.000176412
83700,0.000181022
83700,0.00019578
83700,0.000184721
83700,0.000177513
83700,8.7641e-05
83700,0.000136656
83700,4.6866e-05
83700,1.3218e-05
83750,0.000184882
83750,0.00010091
83750,5.6374e-05
83750,0.000116169
83750,0.000214128
83750,0.00010421
83750,0.000217898
83750,1.7278e-05
83750,0.000111199
83750,0.000170503
83800,0.000117799
83800,0.000226758
83800,0.000145196
83800,1.1619e-05
83800,1.4848e-05
83800,0.000232517
83800,0.000232097
83800,0.000225548
83800,8.7092e-05
83800,1.9729e-05
83850,6.4724e-05
83850,0.000215339
83850,7.439e-06
83850,0.00010376
83850,5.1305e-05
83850,0.000146576
83850,0.000190681
83850,0.000163253
83850,0.000160324
83850,0.000156224
83900,0.000168613
83900,8.5641e-05
83900,0.000167053
83900,0.000233747
83900,0.000249926
83900,0.000220068
83900,0.000168454
83900,8.9011e-05
83900,3.5886e-05
83900,3.6506e-05
83950,0.000120828
83950,0.000157634
83950,7.6302e-05
83950,1.7808e-05
83950,2.1748e-05
83950,1.8368e-05
83950,0.000148135
83950,4.4046e-05
83950,7.7053e-05
83950,0.000184111
84000,8.3712e-05
84000,8.689e-06
84000,0.00019918
84000,1.5259e-05
84000,0.000107089
84000,0.000128037
84000,4.7685e-05
84000,0.000226407
84000,5.4555e-05
84000,7.7272e-05
84050,0.000175903
84050,5.5584e-05
84050,0.000139627
84050,9.6651e-05
84050,0.000141137
84050,9.549e-06
84050,3.8076e-05
84050,0.00010783
84050,4.4646e-05
84050,0.00010176
84100,2.5778e-05
84100,0.000174733
84100,0.000142666
84100,0.000169663
84100,0.000177083
84100,0.000149205
84100,0.000117759
84100,0.000141176
84100,8.9041e-05
84100,5.9054e-05
84150,0.000114929
84150,0.000279972
84150,6.85e-06
84150,1.0979e-05
84150,9.931e-05
84150,0.000239447
84150,0.000134377
84150,0.000167464
84150,0.000215069
84150,0.000236197
84200,5.6295e-05
84200,4.819e-06
84200,0.000160494
84200,7.0373e-05
84200,3.2447e-05
84200,2.7208e-05
84200,0.000191431
84200,5.4454e-05
84200,7.2163e-05
84200,0.000164874
84250,0.000162394
84250,0.000238956
84250,3.739e-06
84250,0.000237797
84250,0.000195421
84250,4.6306e-05
84250,0.000111549
84250,7.9902e-05
84250,0.000228807
84250,0.000181352
84300,0.000217449
84300,1.0679e-05
84300,9.6881e-05
84300,0.000119418
84300,1.3319e-05
84300,3.06e-06
84300,0.000120948
84300,7.8302e-05
84300,0.000176562
84300,0.000221448
84350,0.00019956
84350,0.000132687
84350,0.000215348
84350,3.46e-06
84350,0.000120148
84350,6.0584e-05
84350,0.00019994
84350,0.000119848
84350,4.659e-06
84350,7.9072e-05
84400,0.000144996
84400,0.000134597
84400,0.0002009
84400,7.2622e-05
84400,1.7128e-05
84400,2.0838e-05
84400,9.9821e-05
84400,8.7862e-05
84400,1.6038e-05
84400,1.4769e-05
84450,0.000117218
84450,8.0582e-05
84450,0.000192671
84450,6.9044e-05
84450,2.8887e-05
84450,0.000119878
84450,0.000229607
84450,0.000215438
84450,0.000239926
84450,0.000112339
84500,2.5657e-05
84500,2.9427e-05
84500,8.6111e-05
84500,0.000108439
84500,6.8544e-05
84500,0.000165733
84500,4.1075e-05
84500,0.000164814
84500,4.6515e-05
84500,0.000220739
84550,0.000194571
84550,0.000116598
84550,5.019e-06
84550,2.2398e-05
84550,4.6806e-05
84550,0.000148245
84550,2.9387e-05
84550,0.000181732
84550,0.000153755
84550,0.000191422
84600,0.00010804
84600,0.000230487
84600,0.000197131
84600,0.000157554
84600,0.000121668
84600,2.0348e-05
84600,9.1571e-05
84600,0.000224128
84600,0.000149405
84600,4.5325e-05
84650,0.000138036
84650,0.000155735
84650,0.000230067
84650,6.1994e-05
84650,7.6623e-05
84650,0.000210809
84650,0.000114959
84650,3.1346e-05
84650,0.000212089
84650,1.4278e-05
84700,4.1286e-05
84700,4.8386e-05
84700,0.000176783
84700,4.2035e-05
84700,7.9063e-05
84700,3.4967e-05
84700,0.000135087
84700,0.000118848
84700,0.000181642
84700,0.000172043
84750,0.000150676
84750,0.000141106
84750,0.000214029
84750,0.000154815
84750,2.3808e-05
84750,0.000189991
84750,0.000112679
84750,0.000240306
84750,9.6461e-05
84750,7.0633e-05
84800,3.3126e-05
84800,0.000197511
84800,8.399e-06
84800,0.000208849
84800,0.000240176
84800,0.00010503
84800,0.000133267
84800,8.9251e-05
84800,4.4026e-05
84800,7.1793e-05
84850,2.24e-06
84850,6.9343e-05
84850,0.000121849
84850,2.8067e-05
84850,1.8218e-05
84850,4.6015e-05
84850,1.9738e-05
84850,7.0093e-05
84850,0.000180502
84850,6.9064e-05
84900,0.000141516
84900,0.000131367
84900,3.2677e-05
84900,0.000215838
84900,4.22e-06
84900,0.000163763
84900,0.00019688
84900,0.00020063
84900,5.6305e-05
84900,0.00010359
84950,0.00010139
84950,7.2553e-05
84950,2.5077e-05
84950,0.000212659
84950,2.7667e-05
84950,0.00019606
84950,0.000228767
84950,0.00020517
84950,0.000118418
84950,6.0234e-05
85000,0.00020641
85000,1.9828e-05
85000,0.00020662
85000,0.000126347
85000,7.4963e-05
85000,0.000179402
85000,4.8465e-05
85000,0.000165474
85000,0.000225568
85000,5.7504e-05
85050,0.000199611
85050,0.000214239
85050,0.000152565
85050,0.000142386
85050,0.00020332
85050,7.9802e-05
85050,4.2116e-05
85050,0.000174493
85050,8.5291e-05
85050,2.2198e-05
85100,0.000194421
85100,0.000123378
85100,0.000130908
85100,0.000133517
85100,0.000171993
85100,0.000191861
85100,4.3085e-05
85100,9.8381e-05
85100,0.000139666
85100,7.6002e-05
85150,0.000187142
85150,2.5287e-05
85150,5.9784e-05
85150,0.000214189
85150,1.5919e-05
85150,4.0836e-05
85150,0.000260174
85150,0.000123738
85150,4.8006e-05
85150,0.000233277
85200,0.000153515
85200,0.000192181
85200,8.3441e-05
85200,0.00010192
85200,0.00020355
85200,0.000120769
85200,0.000129647
85200,0.000164474
85200,0.000235497
85200,0.000111889
85250,0.00019689
85250,0.000230987
85250,0.000194801
85250,1.0929e-05
85250,7.4423e-05
85250,6.3874e-05
85250,3.84e-06
85250,0.000130487
85250,8.599e-06
85250,3.8596e-05
85300,0.000169303
85300,0.000165613
85300,0.000226268
85300,0.000198751
85300,0.00010695
85300,8.9251e-05
85300,0.000190971
85300,0.000133827
85300,1.2129e-05
85300,8.3672e-05
85350,0.000162894
85350,1.2579e-05
85350,0.00020205
85350,0.000137357
85350,0.000143076
85350,3.0877e-05
85350,0.000153225
85350,0.000162134
85350,4.1896e-05
85350,0.000107
85400,0.000161994
85400,8.019e-06
85400,0.000129918
85400,6.8024e-05
85400,0.000196461
85400,0.000238756
85400,1.6408e-05
85400,6.4344e-05
85400,0.000138057
85400,9.365e-05
85450,0.00021092
85450,3.9356e-05
85450,8.5262e-05
85450,0.00020137
85450,0.000130147
85450,5.2145e-05
85450,7.9182e-05
85450,6.1733e-05
85450,0.000111139
85450,0.000193641
85500,0.000188231
85500,0.000170683
85500,0.000305041
85500,0.000155555
85500,6.6024e-05
85500,1.7528e-05
85500,0.000199371
85500,6.4414e-05
85500,0.000236657
85500,3.9806e-05
85550,0.000111379
85550,0.000167513
85550,9.86e-06
85550,0.000169883
85550,1.5338e-05
85550,4.5936e-05
85550,0.000146226
85550,4.9766e-05
85550,5.8425e-05
85550,0.000234327
85600,0.000222349
85600,8.3381e-05
85600,0.00020477
85600,0.000224588
85600,5.8834e-05
85600,5.1525e-05
85600,0.000183473
85600,6.22e-06
85600,8.6852e-05
85600,0.000116989
85650,2.7727e-05
85650,0.000133767
85650,9.009e-06
85650,0.000160685
85650,0.000244187
85650,0.000134677
85650,7.1113e-05
85650,0.000134287
85650,1.8168e-05
85650,6.2244e-05
85700,4.4e-07
85700,0.00020642
85700,4.0296e-05
85700,0.000116229
85700,0.000182202
85700,0.000134137
85700,2.4177e-05
85700,0.000185792
85700,6.3493e-05
85700,5.8544e-05
85750,0.000147076
85750,8.799e-06
85750,2.3437e-05
85750,0.000219639
85750,0.000193432
85750,0.00019973
85750,0.000107339
85750,5.8614e-05
85750,4.8196e-05
85750,0.000186642
85800,4.0016e-05
85800,9.7371e-05
85800,4.1056e-05
85800,5.1045e-05
85800,0.000180712
85800,0.000125608
85800,9.3271e-05
85800,0.000137407
85800,0.000128448
85800,7.7342e-05
85850,4.7315e-05
85850,6.6494e-05
85850,0.000114089
85850,0.000213329
85850,0.000195661
85850,0.000153095
85850,0.000241037
85850,0.000142966
85850,3.78e-06
85850,5.9725e-05
85900,0.000110949
85900,1.3459e-05
85900,2.0738e-05
85900,9.559e-05
85900,1.7199e-05
85900,9.4871e-05
85900,0.000147256
85900,0.000130017
85900,2.1097e-05
85900,0.000133398
85950,0.000114729
85950,0.000225088
85950,0.00010646
85950,2.2468e-05
85950,0.000122288
85950,0.000183683
85950,0.00010567
85950,1.4069e-05
85950,0.000114379
85950,0.00010162
86000,0.000177873
86000,9.4161e-05
86000,6.4623e-05
86000,0.000142456
86000,5.0545e-05
86000,0.000216609
86000,0.000167194
86000,5.3915e-05
86000,8.4612e-05
86000,0.00010642
86050,9.4131e-05
86050,0.000159684
86050,0.000192431
86050,0.000115509
86050,8.6612e-05
86050,0.000173593
86050,0.000143886
86050,0.000163354
86050,0.000148006
86050,8.1053e-05
86100,0.000135036
86100,0.000115829
86100,0.0001009
86100,9.5121e-05
86100,0.000138907
86100,7.1723e-05
86100,0.000222588
86100,8.1962e-05
86100,0.000118599
86100,0.000153555
86150,0.000242156
86150,0.000169314
86150,8.7082e-05
86150,0.000161684
86150,0.0001015
86150,8.2303e-05
86150,0.000140917
86150,6.2654e-05
86150,0.000230328
86150,4.4056e-05
86200,0.000125598
86200,0.000215889
86200,0.000113219
86200,0.000194631
86200,0.000149605
86200,0.000129158
86200,0.000174893
86200,7.6482e-05
86200,0.000248686
86200,4.4e-06
86250,0.000192921
86250,0.000235447
86250,8.8002e-05
86250,0.000158945
86250,7.2653e-05
86250,9.129e-06
86250,2.5888e-05
86250,8.0572e-05
86250,0.000254496
86250,8.6842e-05
86300,0.000130208
86300,5.6985e-05
86300,1.989e-06
86300,8.5971e-05
86300,1.8638e-05
86300,2.1788e-05
86300,6.3374e-05
86300,7.5682e-05
86300,0.000245736
86300,0.000181433
86350,0.000136597
86350,3.1037e-05
86350,8.4612e-05
86350,0.000151365
86350,0.000144366
86350,0.000246786
86350,2.2757e-05
86350,0.000190112
86350,0.000232947
86350,6.6964e-05
86400,0.000187462
86400,6.5804e-05
86400,1.9818e-05
86400,0.000157245
86400,9.889e-05
86400,0.00021594
86400,8.0772e-05
86400,0.000179493
86400,0.000132738
86400,0.000211219
86450,0.00010012
86450,0.000115098
86450,4.6235e-05
86450,0.000144326
86450,6.2954e-05
86450,4.8206e-05
86450,0.000133328
86450,9.85e-05
86450,0.000169624
86450,1.2589e-05
86500,0.000218439
86500,0.000113739
86500,0.000155875
86500,0.000128907
86500,1.2718e-05
86500,8.7281e-05
86500,0.000194482
86500,0.000162124
86500,0.000176413
86500,0.000172584
86550,5.0905e-05
86550,0.000167934
86550,0.000191712
86550,0.000131467
86550,9.2201e-05
86550,0.000123788
86550,0.00020802
86550,0.00020133
86550,0.000224578
86550,1.3938e-05
86600,0.000236027
86600,0.000138537
86600,8.9211e-05
86600,1.9208e-05
86600,0.000282383
86600,0.000114479
86600,0.000224149
86600,0.000187712
86600,9.5541e-05
86600,9.8731e-05
86650,0.000154205
86650,0.00020122
86650,3.0917e-05
86650,1.1179e-05
86650,1.9768e-05
86650,0.000113029
86650,7.8733e-05
86650,9.3861e-05
86650,0.000182592
86650,0.000181492
86700,0.000112369
86700,0.000178603
86700,0.000186712
86700,6.04e-06
86700,0.000233898
86700,0.000165364
86700,3.1607e-05
86700,0.000196502
86700,0.000117019
86700,0.000146096
86750,0.00020943
86750,0.000192132
86750,0.000227078
86750,0.000131227
86750,0.000158565
86750,8.5012e-05
86750,0.000126318
86750,0.000167024
86750,5.9724e-05
86750,0.000184012
86800,5.3965e-05
86800,0.000114249
86800,4.6645e-05
86800,0.000242907
86800,3.3536e-05
86800,0.00021171
86800,5.1375e-05
86800,0.000244136
86800,0.000221249
86800,8.5342e-05
86850,9.1091e-05
86850,5.4724e-05
86850,5.5395e-05
86850,0.000229558
86850,0.000196831
86850,0.000231778
86850,0.000102521
86850,0.000241047
86850,0.000138876
86850,0.000200521
86900,0.000215519
86900,0.000246826
86900,0.00011155
86900,1.6e-07
86900,0.000157805
86900,8.8391e-05
86900,0.000192101
86900,0.000179703
86900,7.3753e-05
86900,0.000155265
86950,4.3926e-05
86950,0.000227609
86950,0.000179492
86950,4.5966e-05
86950,0.00010095
86950,5.4995e-05
86950,4.79e-07
86950,7.099e-06
86950,0.000231348
86950,0.000222399
87000,6.0004e-05
87000,1.0829e-05
87000,0.000148656
87000,0.000182322
87000,7.9232e-05
87000,6.6554e-05
87000,0.000146906
87000,9.189e-06
87000,0.000262115
87000,0.000302061
87050,0.000183473
87050,4.0066e-05
87050,0.000203801
87050,8.9071e-05
87050,0.00021046
87050,4.0886e-05
87050,0.000252806
87050,0.00020494
87050,4.2526e-05
87050,0.000145896
87100,6.4374e-05
87100,0.000202161
87100,0.000127328
87100,0.000203591
87100,0.000112159
87100,0.000187192
87100,3.7747e-05
87100,0.00010774
87100,1.6868e-05
87100,9.0361e-05
87150,0.000112319
87150,0.000244877
87150,0.000188302
87150,3.3087e-05
87150,5.0465e-05
87150,0.000164784
87150,8.5762e-05
87150,0.000187152
87150,0.000180803
87150,0.000164634
87200,8.0213e-05
87200,0.000234378
87200,7.2963e-05
87200,0.000198051
87200,0.000182863
87200,0.000218529
87200,0.000156724
87200,0.000126308
87200,4.5156e-05
87200,0.000247596
87250,0.000182463
87250,6.0864e-05
87250,9.0142e-05
87250,0.000150746
87250,0.000139217
87250,7.9562e-05
87250,3.6697e-05
87250,0.00020795
87250,0.000193161
87250,7.5832e-05
87300,4.0496e-05
87300,0.00020247
87300,0.000158435
87300,0.000150895
87300,5.9264e-05
87300,0.00021314
87300,5.7395e-05
87300,0.000238287
87300,2.1658e-05
87300,4.2706e-05
87350,3.5157e-05
87350,0.00010681
87350,0.000230888
87350,0.000164474
87350,8.3722e-05
87350,4.1357e-05
87350,0.000179773
87350,0.000168734
87350,9.0011e-05
87350,0.000110529
87400,0.000186822
87400,0.000141887
87400,3.8156e-05
87400,0.000230308
87400,8.06e-06
87400,7.8522e-05
87400,6.6574e-05
87400,0.000137007
87400,0.000163924
87400,0.000176483
87450,8.6192e-05
87450,0.00021153
87450,7.4983e-05
87450,0.000156245
87450,9.8051e-05
87450,0.000117978
87450,3.5237e-05
87450,9.9431e-05
87450,8.0772e-05
87450,2.7377e-05
87500,9.1511e-05
87500,0.000119879
87500,1.3969e-05
87500,0.000167794
87500,2.5828e-05
87500,0.000222959
87500,6.5794e-05
87500,2.3108e-05
87500,6.2174e-05
87500,1.1489e-05
87550,3.5836e-05
87550,8.9572e-05
87550,0.000108219
87550,5.7344e-05
87550,3.9096e-05
87550,0.000192841
87550,0.000157755
87550,0.000187092
87550,1.6899e-05
87550,0.000189152
87600,3.809e-06
87600,8.4212e-05
87600,0.000258265
87600,8.4e-07
87600,0.000197541
87600,8.629e-06
87600,0.000199771
87600,5.9434e-05
87600,0.000242357
87600,0.000123129
87650,0.000130817
87650,4.3696e-05
87650,0.000149156
87650,5.619e-06
87650,6.869e-06
87650,0.000195892
87650,0.00021701
87650,0.000244187
87650,0.000304341
87650,0.000132987
87700,5.5844e-05
87700,0.000134007
87700,9.0281e-05
87700,0.000174853
87700,0.000198561
87700,0.000237358
87700,0.000153285
87700,7.4193e-05
87700,1.1799e-05
87700,7.9523e-05
87750,0.000195321
87750,0.000191932
87750,3.2267e-05
87750,0.00011219
87750,8.2972e-05
87750,0.000216749
87750,2.5887e-05
87750,3.7576e-05
87750,0.000111659
87750,0.000164585
87800,9.0842e-05
87800,0.000179833
87800,0.000120088
87800,8.84e-06
87800,0.000164105
87800,0.000186592
87800,4.1226e-05
87800,5.2745e-05
87800,5.5205e-05
87800,9.1871e-05
87850,0.000214319
87850,5.5025e-05
87850,0.00020781
87850,9.4361e-05
87850,0.000165185
87850,0.000138267
87850,0.00020619
87850,0.000344547
87850,0.000235278
87850,0.000344868
87900,0.0002086
87900,1.8038e-05
87900,0.00021362
87900,0.000186022
87900,9.2011e-05
87900,7.2283e-05
87900,0.000224748
87900,7.7732e-05
87900,6.529e-06
87900,8.1252e-05
87950,0.000239797
87950,9.2721e-05
87950,6.4234e-05
87950,0.000184553
87950,0.000195732
87950,0.00021038
87950,0.000198351
87950,0.000120448
87950,6.4884e-05
87950,0.000180673
88000,0.000242676
88000,0.000197441
88000,0.00021073
88000,0.000194622
88000,0.000177034
88000,0.000137767
88000,0.00010145
88000,8.3742e-05
88000,0.00021829
88000,0.000221559
88050,2.5967e-05
88050,0.000133587
88050,2.7658e-05
88050,2.9827e-05
88050,0.000244657
88050,0.000245237
88050,0.000235188
88050,0.000109189
88050,9.8291e-05
88050,0.00010475
88100,0.000103321
88100,8.9961e-05
88100,0.000237967
88100,9.5861e-05
88100,0.000116079
88100,0.000118079
88100,0.000132897
88100,0.000109839
88100,0.000184353
88100,6.019e-06
88150,0.000151326
88150,8.5912e-05
88150,0.000222339
88150,4.9665e-05
88150,3.3767e-05
88150,8.2452e-05
88150,0.00021597
88150,0.000202081
88150,0.000134667
88150,5.9474e-05
88200,0.000111859
88200,0.000161984
88200,0.000193762
88200,0.000131127
88200,0.000242697
88200,3.2977e-05
88200,0.000118129
88200,0.000192761
88200,2.6988e-05
88200,6.4724e-05
88250,2.6027e-05
88250,0.000186163
88250,0.000192942
88250,0.000228279
88250,4.3266e-05
88250,7.3873e-05
88250,0.000159385
88250,8.1743e-05
88250,0.0001004
88250,4.8376e-05
88300,2.4587e-05
88300,0.000119329
88300,0.000233418
88300,9.4111e-05
88300,0.00011107
88300,0.000118519
88300,0.000242107
88300,4.4846e-05
88300,0.000148046
88300,0.000119168
88350,6.7893e-05
88350,0.000233868
88350,0.000147226
88350,0.000120119
88350,0.000148836
88350,0.000138837
88350,0.00010484
88350,0.000223869
88350,0.000128687
88350,0.000226058
88400,0.000238528
88400,0.000251377
88400,0.000234118
88400,8.3182e-05
88400,0.00010846
88400,0.000168924
88400,0.000197951
88400,0.000252357
88400,0.000221959
88400,2.2717e-05
88450,0.000125328
88450,0.00010284
88450,6.2224e-05
88450,0.000167094
88450,0.000124608
88450,7.0963e-05
88450,0.00020474
88450,0.000112649
88450,0.000190133
88450,8.0273e-05
88500,0.000129248
88500,0.000175903
88500,4.3395e-05
88500,0.000158285
88500,0.000144597
88500,0.000251626
88500,0.000141067
88500,0.000168214
88500,6.7804e-05
88500,0.000145416
88550,6.4954e-05
88550,0.000235238
88550,0.00010805
88550,5.77e-06
88550,0.000189862
88550,0.000110199
88550,0.000213
88550,0.00010566
88550,0.000230218
88550,3.9457e-05
88600,0.000228908
88600,3.5137e-05
88600,0.00021714
88600,7.9473e-05
88600,0.000118079
88600,0.000230188
88600,0.000151226
88600,1.1409e-05
88600,1.8708e-05
88600,0.000244167
88650,8.3902e-05
88650,2.299e-06
88650,0.000178014
88650,0.000231928
88650,7.5233e-05
88650,1.1509e-05
88650,0.000202461
88650,0.000233419
88650,0.000159845
88650,9.3841e-05
88700,2.4307e-05
88700,7.3193e-05
88700,0.000163344
88700,8.7652e-05
88700,5.6005e-05
88700,0.000158465
88700,0.000168504
88700,0.000221529
88700,0.000151495
88700,0.000223739
88750,0.000131987
88750,6.2924e-05
88750,0.000242417
88750,0.000120249
88750,0.000175423
88750,0.000130268
88750,3.2507e-05
88750,0.000178993
88750,0.000234258
88750,4.1186e-05
88800,5.7645e-05
88800,7.3513e-05
88800,0.000252806
88800,0.000121059
88800,0.000158305
88800,0.000205361
88800,0.000172954
88800,0.000190072
88800,0.000161264
88800,3.7307e-05
88850,9.42e-06
88850,4.5456e-05
88850,0.000145746
88850,0.00010529
88850,0.000248897
88850,4.6485e-05
88850,0.000232778
88850,0.000122078
88850,2.4698e-05
88850,9.0471e-05
88900,3.42e-06
88900,3.5147e-05
88900,0.000164175
88900,0.000121899
88900,0.000196912
88900,2.7158e-05
88900,5.3555e-05
88900,0.000207691
88900,0.000103421
88900,0.000187543
88950,0.000197511
88950,7.9513e-05
88950,4.1546e-05
88950,7.5513e-05
88950,0.000176414
88950,6.1694e-05
88950,0.000125689
88950,8.9821e-05
88950,4.7075e-05
88950,0.000180733
89000,0.000199521
89000,0.000159005
89000,0.000205341
89000,4.3705e-05
89000,0.000234768
89000,0.000137737
89000,8.72e-06
89000,0.000156846
89000,4.8646e-05
89000,0.000139367
89050,0.000115259
89050,7.8803e-05
89050,2.4118e-05
89050,0.000239358
89050,2.3408e-05
89050,5.5955e-05
89050,0.000105021
89050,3.4006e-05
89050,0.000138367
89050,0.0001085
89100,0.000172254
89100,7.3e-07
89100,5.2125e-05
89100,0.000184673
89100,0.000231568
89100,0.000138467
89100,0.000169604
89100,2.4098e-05
89100,0.000175254
89100,2.0338e-05
89150,0.00010013
89150,0.000131498
89150,0.000125848
89150,6.0174e-05
89150,0.000231358
89150,0.000135467
89150,0.000219479
89150,0.00020685
89150,0.000169594
89150,9.1382e-05
89200,0.000183022
89200,0.000154836
89200,0.000183653
89200,0.000200631
89200,3.8287e-05
89200,3.4926e-05
89200,0.000153445
89200,3.6007e-05
89200,4.9875e-05
89200,0.000234349
89250,8.0182e-05
89250,0.000109359
89250,0.000121289
89250,0.00011203
89250,1.3528e-05
89250,0.000162455
89250,0.000154125
89250,0.000173734
89250,6.4084e-05
89250,0.00021055
89300,0.00010331
89300,0.000120408
89300,0.000236157
89300,5.1695e-05
89300,0.00011015
89300,0.000188022
89300,6.1094e-05
89300,2.1768e-05
89300,0.00021767
89300,0.00031281
89350,9.6301e-05
89350,2.6828e-05
89350,8.6052e-05
89350,8.939e-06
89350,0.000142277
89350,0.000130567
89350,0.000136528
89350,0.00022107
89350,7.7693e-05
89350,6.46e-06
89400,0.000187652
89400,8.4053e-05
89400,9.4272e-05
89400,0.000183863
89400,7.4083e-05
89400,0.00021006
89400,0.000210941
89400,0.000171474
89400,8.5942e-05
89400,1.8599e-05
89450,7.979e-06
89450,0.000112259
89450,0.00010715
89450,5.9654e-05
89450,0.000160395
89450,0.00021778
89450,0.000148566
89450,5.2655e-05
89450,0.000207341
89450,6.6764e-05
89500,0.000200971
89500,0.000120658
89500,2.1948e-05
89500,8.9212e-05
89500,4.2926e-05
89500,0.000222289
89500,0.000114869
89500,6.4134e-05
89500,0.000101621
89500,0.000206801
89550,6.7664e-05
89550,0.00010939
89550,7.2264e-05
