Num5,LinearLM
54230,5.9638e-05
54240,5.9638e-05
54240,5.9638e-05
54240,5.9978e-05
54240,5.9637e-05
54240,5.9648e-05
54240,5.9638e-05
54240,5.9628e-05
54240,5.9628e-05
54240,5.9627e-05
54240,5.9647e-05
54250,5.9638e-05
54250,5.9648e-05
54250,5.9648e-05
54250,5.9978e-05
54250,5.9987e-05
54250,5.9638e-05
54250,5.9657e-05
54250,5.9648e-05
54250,5.9648e-05
54250,5.9648e-05
54260,5.9667e-05
54260,5.9657e-05
54260,5.9657e-05
54260,5.9658e-05
54260,5.9667e-05
54260,5.9648e-05
54260,5.9657e-05
54260,5.9678e-05
54260,5.9678e-05
54260,5.9657e-05
54270,5.9668e-05
54270,5.9678e-05
54270,5.9998e-05
54270,5.9988e-05
54270,6.4508e-05
54270,6.4948e-05
54270,6.4348e-05
54270,5.9677e-05
54270,5.9678e-05
54270,5.9658e-05
54280,5.9678e-05
54280,5.9677e-05
54280,5.9687e-05
54280,5.9678e-05
54280,5.9687e-05
54280,5.9678e-05
54280,5.9698e-05
54280,5.9678e-05
54280,5.9668e-05
54280,5.9677e-05
54290,5.9697e-05
54290,6.0028e-05
54290,7.7577e-05
54290,7.7577e-05
54290,7.7577e-05
54290,5.9688e-05
54290,5.9698e-05
54290,5.9688e-05
54290,5.9698e-05
54290,6.0017e-05
54300,5.9698e-05
54300,5.9718e-05
54300,5.9687e-05
54300,5.9708e-05
54300,6.0028e-05
54300,5.9697e-05
54300,5.9698e-05
54300,5.9698e-05
54300,5.9708e-05
54300,5.9698e-05
54310,6.0037e-05
54310,5.9707e-05
54310,5.9717e-05
54310,5.9707e-05
54310,5.9708e-05
54310,5.9717e-05
54310,6.0038e-05
54310,5.9707e-05
54310,5.9708e-05
54310,5.9708e-05
54320,5.9727e-05
54320,5.9728e-05
54320,5.9738e-05
54320,5.9728e-05
54320,5.9728e-05
54320,5.9727e-05
54320,6.0308e-05
54320,6.3297e-05
54320,5.9738e-05
54320,5.9717e-05
54330,5.9748e-05
54330,5.9727e-05
54330,5.9728e-05
54330,5.9748e-05
54330,5.9737e-05
54330,5.9748e-05
54330,6.0067e-05
54330,6.0057e-05
54330,5.9747e-05
54330,5.9748e-05
54340,5.9758e-05
54340,5.9737e-05
54340,5.9748e-05
54340,6.2568e-05
54340,5.9737e-05
54340,5.9748e-05
54340,5.9748e-05
54340,6.0398e-05
54340,5.9738e-05
54340,5.9748e-05
54350,5.9758e-05
54350,5.9758e-05
54350,5.9757e-05
54350,5.9757e-05
54350,5.9758e-05
54350,5.9758e-05
54350,5.9748e-05
54350,5.9768e-05
54350,5.9747e-05
54350,5.9747e-05
54360,5.9778e-05
54360,5.9778e-05
54360,5.9758e-05
54360,5.9757e-05
54360,5.9778e-05
54360,6.5048e-05
54360,5.9768e-05
54360,6.0098e-05
54360,5.9778e-05
54360,5.9778e-05
54370,5.9768e-05
54370,5.9778e-05
54370,5.9777e-05
54370,5.9788e-05
54370,5.9787e-05
54370,5.9778e-05
54370,5.9768e-05
54370,5.9777e-05
54370,5.9778e-05
54370,5.9778e-05
54380,5.9788e-05
54380,5.9808e-05
54380,5.9798e-05
54380,5.9788e-05
54380,6.1658e-05
54380,6.1197e-05
54380,5.9788e-05
54380,5.9787e-05
54380,5.9787e-05
54380,5.9787e-05
54390,5.9798e-05
54390,5.9797e-05
54390,5.9798e-05
54390,5.9798e-05
54390,5.9788e-05
54390,5.9848e-05
54390,5.9808e-05
54390,5.9797e-05
54390,5.9798e-05
54390,5.9798e-05
54400,5.9808e-05
54400,5.9808e-05
54400,5.9798e-05
54400,6.0138e-05
54400,6.0137e-05
54400,6.0138e-05
54400,6.8137e-05
54400,5.9818e-05
54400,5.9807e-05
54400,5.9808e-05
54410,5.9817e-05
54410,5.9818e-05
54410,5.9818e-05
54410,5.9828e-05
54410,5.9817e-05
54410,5.9818e-05
54410,5.9828e-05
54410,5.9817e-05
54410,5.9818e-05
54410,5.9828e-05
54420,6.0168e-05
54420,6.4727e-05
54420,5.9828e-05
54420,5.9828e-05
54420,5.9828e-05
54420,5.9838e-05
54420,5.9848e-05
54420,5.9837e-05
54420,5.9837e-05
54420,5.9858e-05
54430,5.9868e-05
54430,5.9848e-05
54430,5.9838e-05
54430,5.9837e-05
54430,5.9848e-05
54430,5.9848e-05
54430,5.9848e-05
54430,5.9847e-05
54430,5.9847e-05
54430,6.3797e-05
54440,5.9847e-05
54440,5.9858e-05
54440,5.9858e-05
54440,5.9858e-05
54440,7.7797e-05
54440,7.7797e-05
54440,5.9848e-05
54440,5.9847e-05
54440,6.0197e-05
54440,5.9848e-05
54450,5.9868e-05
54450,5.9868e-05
54450,5.9867e-05
54450,5.9858e-05
54450,5.9868e-05
54450,6.0188e-05
54450,5.9878e-05
54450,5.9888e-05
54450,5.9888e-05
54450,5.9868e-05
54460,6.0197e-05
54460,6.0207e-05
54460,6.0217e-05
54460,5.9878e-05
54460,5.9868e-05
54460,5.9877e-05
54460,5.9887e-05
54460,6.0218e-05
54460,5.9867e-05
54460,5.9878e-05
54470,5.9888e-05
54470,5.9888e-05
54470,5.9897e-05
54470,5.9897e-05
54470,5.9898e-05
54470,5.9888e-05
54470,5.9887e-05
54470,5.9887e-05
54470,5.9888e-05
54470,5.9887e-05
54480,5.9897e-05
54480,5.9898e-05
54480,5.9888e-05
54480,5.9898e-05
54480,5.9908e-05
54480,6.3607e-05
54480,5.9897e-05
54480,6.6697e-05
54480,5.9897e-05
54480,5.9898e-05
54490,5.9907e-05
54490,6.0237e-05
54490,6.0248e-05
54490,5.9908e-05
54490,5.9908e-05
54490,5.9907e-05
54490,5.9907e-05
54490,5.9897e-05
54490,5.9907e-05
54490,5.9908e-05
54500,5.9918e-05
54500,6.1497e-05
54500,5.9927e-05
54500,5.9917e-05
54500,5.9918e-05
54500,5.9917e-05
54500,5.9927e-05
54500,5.9918e-05
54500,5.9928e-05
54500,5.9918e-05
54510,5.9928e-05
54510,6.5207e-05
54510,5.9938e-05
54510,5.9928e-05
54510,5.9928e-05
54510,5.9948e-05
54510,6.0597e-05
54510,5.9937e-05
54510,5.9927e-05
54510,5.9927e-05
54520,5.9947e-05
54520,5.9938e-05
54520,5.9938e-05
54520,5.9948e-05
54520,5.9947e-05
54520,5.9948e-05
54520,5.9937e-05
54520,6.0277e-05
54520,5.9937e-05
54520,5.9938e-05
54530,5.9957e-05
54530,5.9948e-05
54530,6.0297e-05
54530,5.9947e-05
54530,6.0288e-05
54530,6.0287e-05
54530,6.0278e-05
54530,5.9947e-05
54530,5.9958e-05
54530,6.4977e-05
54540,6.1617e-05
54540,5.9968e-05
54540,5.9987e-05
54540,5.9958e-05
54540,5.9967e-05
54540,5.9968e-05
54540,5.9967e-05
54540,5.9967e-05
54540,6.0278e-05
54540,5.9967e-05
54550,5.9977e-05
54550,5.9987e-05
54550,5.9967e-05
54550,5.9968e-05
54550,5.9968e-05
54550,5.9967e-05
54550,5.9967e-05
54550,6.5257e-05
54550,5.9988e-05
54550,5.9978e-05
54560,5.9988e-05
54560,5.9978e-05
54560,6.2697e-05
54560,5.9978e-05
54560,6.0318e-05
54560,6.0308e-05
54560,6.0317e-05
54560,5.9988e-05
54560,6.0228e-05
54560,5.9997e-05
54570,6.0007e-05
54570,6.0008e-05
54570,6.0328e-05
54570,6.0328e-05
54570,5.9998e-05
54570,6.0307e-05
54570,5.9987e-05
54570,5.9998e-05
54570,5.9987e-05
54570,5.9988e-05
54580,6.0008e-05
54580,6.0008e-05
54580,6.0007e-05
54580,6.0018e-05
54580,6.0007e-05
54580,6.0328e-05
54580,6.0008e-05
54580,6.0007e-05
54580,6.0018e-05
54580,6.0007e-05
54590,6.0348e-05
54590,6.0017e-05
54590,6.0017e-05
54590,6.0018e-05
54590,6.0348e-05
54590,6.0018e-05
54590,6.3788e-05
54590,6.0017e-05
54590,6.0018e-05
54590,6.0027e-05
54600,6.0028e-05
54600,6.0027e-05
54600,6.0027e-05
54600,6.0028e-05
54600,6.0027e-05
54600,6.0028e-05
54600,6.0028e-05
54600,6.0028e-05
54600,6.0027e-05
54600,6.0357e-05
54610,6.0388e-05
54610,6.0378e-05
54610,6.0037e-05
54610,6.0038e-05
54610,6.5327e-05
54610,6.0038e-05
54610,6.0038e-05
54610,6.0047e-05
54610,6.0078e-05
54610,6.0037e-05
54620,6.0048e-05
54620,6.0378e-05
54620,6.0058e-05
54620,6.0048e-05
54620,6.0058e-05
54620,6.0047e-05
54620,6.0058e-05
54620,6.0717e-05
54620,6.0387e-05
54620,6.0048e-05
54630,6.0058e-05
54630,6.0067e-05
54630,6.0067e-05
54630,6.0398e-05
54630,6.0068e-05
54630,6.0057e-05
54630,6.0058e-05
54630,6.0057e-05
54630,6.0058e-05
54630,6.0057e-05
54640,6.0078e-05
54640,6.0088e-05
54640,6.0068e-05
54640,6.0078e-05
54640,6.0068e-05
54640,6.0067e-05
54640,6.0408e-05
54640,6.0078e-05
54640,6.0068e-05
54640,6.0068e-05
54650,6.0078e-05
54650,6.0098e-05
54650,6.0088e-05
54650,6.0078e-05
54650,6.0108e-05
54650,6.0087e-05
54650,6.0078e-05
54650,6.0088e-05
54650,6.0088e-05
54650,6.0087e-05
54660,6.5377e-05
54660,6.0098e-05
54660,6.0108e-05
54660,6.0098e-05
54660,6.0088e-05
54660,6.0437e-05
54660,6.1687e-05
54660,6.0118e-05
54660,6.0108e-05
54660,6.0087e-05
54670,6.0108e-05
54670,6.0117e-05
54670,6.0097e-05
54670,6.0108e-05
54670,6.0108e-05
54670,6.0117e-05
54670,6.0097e-05
54670,6.0107e-05
54670,6.0098e-05
54670,6.0108e-05
54680,6.0118e-05
54680,6.0117e-05
54680,6.0108e-05
54680,6.1888e-05
54680,6.0448e-05
54680,6.0128e-05
54680,6.0128e-05
54680,6.0118e-05
54680,6.0118e-05
54680,6.0118e-05
54690,6.0118e-05
54690,6.0128e-05
54690,6.0128e-05
54690,6.0128e-05
54690,6.0128e-05
54690,6.0148e-05
54690,6.0128e-05
54690,6.2597e-05
54690,6.0128e-05
54690,6.0458e-05
54700,6.0138e-05
54700,6.0147e-05
54700,6.0137e-05
54700,6.0138e-05
54700,6.0477e-05
54700,6.2178e-05
54700,6.0138e-05
54700,6.0147e-05
54700,6.0138e-05
54700,6.0147e-05
54710,6.0158e-05
54710,6.0488e-05
54710,6.0158e-05
54710,6.0148e-05
54710,6.0487e-05
54710,6.0177e-05
54710,6.0147e-05
54710,6.0148e-05
54710,6.0477e-05
54710,6.0487e-05
54720,6.0168e-05
54720,6.0158e-05
54720,6.0168e-05
54720,6.0158e-05
54720,6.0158e-05
54720,6.0158e-05
54720,6.0168e-05
54720,6.0158e-05
54720,6.0158e-05
54720,6.0158e-05
54730,6.0178e-05
54730,6.0187e-05
54730,6.4447e-05
54730,6.0168e-05
54730,6.0178e-05
54730,6.0178e-05
54730,6.0178e-05
54730,6.0177e-05
54730,6.5447e-05
54730,6.0177e-05
54740,6.0517e-05
54740,6.0517e-05
54740,6.0518e-05
54740,6.0188e-05
54740,6.0198e-05
54740,6.0187e-05
54740,6.0187e-05
54740,6.0208e-05
54740,6.0188e-05
54740,6.0188e-05
54750,6.0188e-05
54750,6.2487e-05
54750,6.0198e-05
54750,6.0537e-05
54750,6.0198e-05
54750,6.0538e-05
54750,6.0198e-05
54750,6.0197e-05
54750,6.0527e-05
54750,6.0188e-05
54760,6.0218e-05
54760,6.0217e-05
54760,6.0208e-05
54760,6.0207e-05
54760,6.0218e-05
54760,6.0207e-05
54760,6.0208e-05
54760,6.0227e-05
54760,6.0207e-05
54760,6.0207e-05
54770,6.0218e-05
54770,6.0228e-05
54770,6.0228e-05
54770,6.0217e-05
54770,6.0208e-05
54770,6.0218e-05
54770,6.0217e-05
54770,6.0548e-05
54770,6.0217e-05
54770,6.0568e-05
54780,6.0228e-05
54780,6.0228e-05
54780,6.0228e-05
54780,6.0227e-05
54780,6.0227e-05
54780,6.0238e-05
54780,6.0228e-05
54780,6.0227e-05
54780,6.0238e-05
54780,6.4178e-05
54790,6.0238e-05
54790,6.0228e-05
54790,6.0248e-05
54790,6.0248e-05
54790,6.0238e-05
54790,6.0568e-05
54790,6.0588e-05
54790,6.0238e-05
54790,6.0248e-05
54790,6.0247e-05
54800,6.0258e-05
54800,6.0258e-05
54800,6.0257e-05
54800,6.0247e-05
54800,6.0248e-05
54800,6.0257e-05
54800,6.0257e-05
54800,6.0258e-05
54800,6.0257e-05
54800,6.0247e-05
54810,6.0257e-05
54810,6.0257e-05
54810,6.0257e-05
54810,6.0587e-05
54810,6.0588e-05
54810,6.0618e-05
54810,6.0588e-05
54810,6.0608e-05
54810,6.0258e-05
54810,6.0267e-05
54820,6.0268e-05
54820,6.0268e-05
54820,6.0268e-05
54820,6.0268e-05
54820,6.0278e-05
54820,6.0277e-05
54820,6.0277e-05
54820,6.0278e-05
54820,6.0278e-05
54820,6.0288e-05
54830,6.0288e-05
54830,6.0288e-05
54830,6.0608e-05
54830,6.0628e-05
54830,6.0627e-05
54830,6.0617e-05
54830,6.0288e-05
54830,6.0288e-05
54830,6.0297e-05
54830,6.0287e-05
54840,6.0298e-05
54840,6.0288e-05
54840,6.0287e-05
54840,6.0298e-05
54840,6.0298e-05
54840,6.0298e-05
54840,6.0287e-05
54840,6.0287e-05
54840,6.3247e-05
54840,6.0297e-05
54850,6.0307e-05
54850,6.0307e-05
54850,6.0307e-05
54850,6.0307e-05
54850,6.0308e-05
54850,6.0308e-05
54850,6.0308e-05
54850,6.0307e-05
54850,6.0318e-05
54850,6.0297e-05
54860,6.0307e-05
54860,6.0307e-05
54860,6.0318e-05
54860,6.0307e-05
54860,6.0318e-05
54860,6.0308e-05
54860,6.0308e-05
54860,6.0308e-05
54860,6.0318e-05
54860,6.0318e-05
54870,6.0328e-05
54870,6.0668e-05
54870,6.0328e-05
54870,6.0328e-05
54870,6.0668e-05
54870,6.0328e-05
54870,6.0318e-05
54870,6.0328e-05
54870,6.0337e-05
54870,6.0318e-05
54880,6.2787e-05
54880,6.0328e-05
54880,6.0328e-05
54880,6.0338e-05
54880,6.0328e-05
54880,6.5608e-05
54880,6.0337e-05
54880,6.0337e-05
54880,6.0338e-05
54880,6.0338e-05
54890,6.0348e-05
54890,6.0347e-05
54890,6.0347e-05
54890,6.0348e-05
54890,6.0347e-05
54890,6.0357e-05
54890,6.0348e-05
54890,6.0347e-05
54890,6.0357e-05
54890,6.0347e-05
54900,6.0358e-05
54900,6.0367e-05
54900,6.0367e-05
54900,6.0357e-05
54900,6.1848e-05
54900,6.0358e-05
54900,6.0358e-05
54900,6.0688e-05
54900,6.0357e-05
54900,6.0368e-05
54910,6.0377e-05
54910,6.0368e-05
54910,6.0378e-05
54910,6.0398e-05
54910,6.0387e-05
54910,6.0377e-05
54910,6.0367e-05
54910,6.0378e-05
54910,6.2357e-05
54910,6.0378e-05
54920,6.0387e-05
54920,6.0388e-05
54920,6.0388e-05
54920,6.0387e-05
54920,6.1047e-05
54920,6.0718e-05
54920,6.0378e-05
54920,6.0707e-05
54920,6.0377e-05
54920,6.0387e-05
54930,6.0398e-05
54930,6.0398e-05
54930,6.0387e-05
54930,6.0388e-05
54930,6.0397e-05
54930,6.0398e-05
54930,6.0397e-05
54930,6.0388e-05
54930,6.3447e-05
54930,6.0398e-05
54940,6.0737e-05
54940,6.0418e-05
54940,6.0407e-05
54940,6.0397e-05
54940,6.0407e-05
54940,6.0398e-05
54940,6.0407e-05
54940,6.0408e-05
54940,6.0418e-05
54940,6.0408e-05
54950,6.0418e-05
54950,6.0418e-05
54950,6.0428e-05
54950,6.0747e-05
54950,6.0747e-05
54950,6.1088e-05
54950,6.0418e-05
54950,6.0757e-05
54950,6.0418e-05
54950,6.0418e-05
54960,6.0428e-05
54960,6.3627e-05
54960,6.0427e-05
54960,6.1097e-05
54960,6.1097e-05
54960,6.1108e-05
54960,6.1098e-05
54960,6.0758e-05
54960,6.0758e-05
54960,6.1108e-05
54970,6.1107e-05
54970,6.1107e-05
54970,6.0778e-05
54970,6.0777e-05
54970,6.0448e-05
54970,6.0438e-05
54970,6.0437e-05
54970,6.0768e-05
54970,6.0447e-05
54970,6.0427e-05
54980,6.1527e-05
54980,6.5227e-05
54980,6.1127e-05
54980,6.1118e-05
54980,6.0777e-05
54980,6.0777e-05
54980,6.1118e-05
54980,6.1118e-05
54980,6.1118e-05
54980,6.0788e-05
54990,6.4588e-05
54990,6.0458e-05
54990,6.0457e-05
54990,6.0457e-05
54990,6.0458e-05
54990,6.0458e-05
54990,6.0458e-05
54990,6.0447e-05
54990,6.0458e-05
54990,6.0788e-05
55000,6.0798e-05
55000,6.0468e-05
55000,6.0468e-05
55000,6.0467e-05
55000,6.0467e-05
55000,6.0467e-05
55000,6.0467e-05
55000,6.0477e-05
55000,6.0468e-05
55000,6.0468e-05
55010,6.3307e-05
55010,6.0478e-05
55010,6.0817e-05
55010,6.0807e-05
55010,6.5757e-05
55010,6.0477e-05
55010,6.0478e-05
55010,6.0498e-05
55010,6.0487e-05
55010,6.0488e-05
55020,6.0487e-05
55020,6.0488e-05
55020,6.0488e-05
55020,6.0487e-05
55020,6.0488e-05
55020,6.0488e-05
55020,6.1168e-05
55020,6.0488e-05
55020,6.0488e-05
55020,6.0497e-05
55030,6.0508e-05
55030,6.0508e-05
55030,6.0507e-05
55030,6.0518e-05
55030,6.0497e-05
55030,6.0498e-05
55030,6.0507e-05
55030,6.0507e-05
55030,6.5468e-05
55030,6.0497e-05
55040,6.0518e-05
55040,6.0508e-05
55040,6.0527e-05
55040,6.0527e-05
55040,6.0517e-05
55040,6.5797e-05
55040,6.0507e-05
55040,6.0508e-05
55040,6.0518e-05
55040,6.0507e-05
55050,6.0548e-05
55050,6.0528e-05
55050,6.0527e-05
55050,6.0527e-05
55050,6.0538e-05
55050,6.0528e-05
55050,6.0527e-05
55050,6.0858e-05
55050,6.0518e-05
55050,6.0528e-05
55060,6.0538e-05
55060,6.0527e-05
55060,6.0527e-05
55060,6.0538e-05
55060,6.0538e-05
55060,6.0528e-05
55060,6.0538e-05
55060,6.0538e-05
55060,6.0538e-05
55060,6.4478e-05
55070,6.0547e-05
55070,6.0558e-05
55070,6.0547e-05
55070,6.0557e-05
55070,6.0548e-05
55070,6.0898e-05
55070,6.0538e-05
55070,6.0538e-05
55070,6.0548e-05
55070,6.0548e-05
55080,6.0907e-05
55080,6.0897e-05
55080,6.0557e-05
55080,6.0577e-05
55080,6.0558e-05
55080,6.0557e-05
55080,6.0567e-05
55080,6.0588e-05
55080,6.0557e-05
55080,6.0567e-05
55090,6.2387e-05
55090,6.0568e-05
55090,6.0897e-05
55090,6.0898e-05
55090,6.0567e-05
55090,6.0568e-05
55090,6.0908e-05
55090,6.0897e-05
55090,6.0568e-05
55090,6.0568e-05
55100,6.0578e-05
55100,6.0577e-05
55100,6.0588e-05
55100,6.0587e-05
55100,6.0578e-05
55100,6.0908e-05
55100,6.0578e-05
55100,6.0577e-05
55100,6.0578e-05
55100,6.1258e-05
55110,6.0588e-05
55110,6.0588e-05
55110,6.0588e-05
55110,6.0598e-05
55110,6.0587e-05
55110,6.0597e-05
55110,6.0597e-05
55110,6.0588e-05
55110,6.0588e-05
55110,6.0598e-05
55120,6.0597e-05
55120,6.0607e-05
55120,6.0938e-05
55120,6.5878e-05
55120,6.1787e-05
55120,6.0598e-05
55120,6.0607e-05
55120,6.0608e-05
55120,6.0938e-05
55120,6.0597e-05
55130,6.0628e-05
55130,6.0948e-05
55130,6.0957e-05
55130,6.0957e-05
55130,6.0617e-05
55130,6.0608e-05
55130,6.0638e-05
55130,6.0607e-05
55130,6.0608e-05
55130,6.0607e-05
55140,6.0627e-05
55140,6.0628e-05
55140,6.0618e-05
55140,6.0618e-05
55140,6.0618e-05
55140,6.0618e-05
55140,6.0958e-05
55140,6.0618e-05
55140,6.0957e-05
55140,6.0957e-05
55150,6.0968e-05
55150,6.0627e-05
55150,6.0648e-05
55150,6.0637e-05
55150,6.0637e-05
55150,6.0638e-05
55150,6.0628e-05
55150,6.0628e-05
55150,6.0638e-05
55150,6.0637e-05
55160,6.0987e-05
55160,6.0638e-05
55160,6.0638e-05
55160,6.0637e-05
55160,6.0657e-05
55160,6.0977e-05
55160,6.0648e-05
55160,6.0647e-05
55160,6.0977e-05
55160,6.0648e-05
55170,6.0658e-05
55170,6.0658e-05
55170,6.0658e-05
55170,6.0998e-05
55170,6.0647e-05
55170,6.0658e-05
55170,6.0668e-05
55170,6.0658e-05
55170,6.0667e-05
55170,6.0668e-05
55180,6.0668e-05
55180,6.0668e-05
55180,6.0668e-05
55180,6.0677e-05
55180,6.0668e-05
55180,6.0678e-05
55180,6.0668e-05
55180,6.0668e-05
55180,6.0668e-05
55180,6.0668e-05
55190,6.0677e-05
55190,6.0678e-05
55190,6.0677e-05
55190,6.0678e-05
55190,6.0678e-05
55190,6.0668e-05
55190,6.0688e-05
55190,6.0678e-05
55190,6.0688e-05
55190,6.0687e-05
55200,6.0678e-05
55200,6.0688e-05
55200,6.4817e-05
55200,6.1028e-05
55200,6.1028e-05
55200,6.0688e-05
55200,6.1367e-05
55200,6.0698e-05
55200,6.0687e-05
55200,6.0698e-05
55210,6.0698e-05
55210,6.0707e-05
55210,6.0697e-05
55210,6.3237e-05
55210,6.0697e-05
55210,6.0698e-05
55210,6.0698e-05
55210,6.0707e-05
55210,6.0698e-05
55210,6.0708e-05
55220,6.0707e-05
55220,6.0707e-05
55220,6.1388e-05
55220,6.0717e-05
55220,6.0707e-05
55220,6.0718e-05
55220,6.0708e-05
55220,6.0708e-05
55220,6.0718e-05
55220,6.0708e-05
55230,6.0718e-05
55230,6.0718e-05
55230,6.0737e-05
55230,6.0728e-05
55230,6.0738e-05
55230,6.0718e-05
55230,6.0718e-05
55230,6.0718e-05
55230,6.0718e-05
55230,6.5998e-05
55240,6.0738e-05
55240,6.0738e-05
55240,6.0728e-05
55240,6.0738e-05
55240,6.0737e-05
55240,6.0728e-05
55240,6.0738e-05
55240,6.0737e-05
55240,6.0737e-05
55240,6.0728e-05
55250,6.2857e-05
55250,6.0747e-05
55250,6.0738e-05
55250,6.0738e-05
55250,6.0748e-05
55250,6.0737e-05
55250,6.0748e-05
55250,6.1077e-05
55250,6.0747e-05
55250,6.1088e-05
55260,6.1087e-05
55260,6.0768e-05
55260,6.1088e-05
55260,6.0758e-05
55260,6.0758e-05
55260,6.0757e-05
55260,6.2617e-05
55260,6.0758e-05
55260,6.2938e-05
55260,6.0758e-05
55270,6.0777e-05
55270,6.1107e-05
55270,6.0768e-05
55270,6.0768e-05
55270,6.0768e-05
55270,6.0767e-05
55270,6.1107e-05
55270,6.0768e-05
55270,6.0767e-05
55270,6.1098e-05
55280,6.5087e-05
55280,6.1117e-05
55280,7.9426e-05
55280,7.8997e-05
55280,7.8997e-05
55280,6.0787e-05
55280,6.0778e-05
55280,6.1118e-05
55280,6.0778e-05
55280,6.0777e-05
55290,6.2288e-05
55290,6.0787e-05
55290,6.0788e-05
55290,6.0777e-05
55290,6.1138e-05
55290,6.0798e-05
55290,6.0788e-05
55290,6.0788e-05
55290,6.0798e-05
55290,6.0798e-05
55300,6.0797e-05
55300,6.0788e-05
55300,6.0797e-05
55300,6.0807e-05
55300,6.2887e-05
55300,6.1148e-05
55300,6.0807e-05
55300,6.0808e-05
55300,6.0798e-05
55300,6.0797e-05
55310,6.0797e-05
55310,6.0807e-05
55310,6.0808e-05
55310,6.0807e-05
55310,6.1147e-05
55310,6.0808e-05
55310,6.0808e-05
55310,6.0818e-05
55310,6.0808e-05
55310,6.0817e-05
55320,6.5397e-05
55320,6.0818e-05
55320,6.1987e-05
55320,6.0828e-05
55320,6.0828e-05
55320,6.1128e-05
55320,6.0818e-05
55320,6.0817e-05
55320,6.0818e-05
55320,6.0827e-05
55330,6.0838e-05
55330,6.0827e-05
55330,6.1178e-05
55330,6.0828e-05
55330,6.1168e-05
55330,6.1478e-05
55330,6.1167e-05
55330,6.1178e-05
55330,6.0827e-05
55330,6.0828e-05
55340,6.0848e-05
55340,6.0837e-05
55340,6.0848e-05
55340,6.0837e-05
55340,6.0858e-05
55340,6.0848e-05
55340,6.0847e-05
55340,6.0858e-05
55340,6.0847e-05
55340,6.0837e-05
55350,6.0877e-05
55350,6.0858e-05
55350,6.0848e-05
55350,6.2847e-05
55350,6.1188e-05
55350,6.0857e-05
55350,6.0858e-05
55350,6.0857e-05
55350,6.1188e-05
55350,6.0858e-05
55360,6.0867e-05
55360,6.0867e-05
55360,6.0867e-05
55360,6.0867e-05
55360,6.0868e-05
55360,6.0868e-05
55360,6.1218e-05
55360,6.0868e-05
55360,6.1197e-05
55360,6.0868e-05
55370,6.0878e-05
55370,6.0887e-05
55370,6.0877e-05
55370,6.0878e-05
55370,6.0878e-05
55370,6.1218e-05
55370,6.0878e-05
55370,6.1208e-05
55370,6.1208e-05
55370,6.0878e-05
55380,6.1227e-05
55380,6.0887e-05
55380,6.0887e-05
55380,6.1998e-05
55380,6.0887e-05
55380,6.0887e-05
55380,6.1527e-05
55380,6.0888e-05
55380,6.3888e-05
55380,6.0887e-05
55390,6.0898e-05
55390,6.0918e-05
55390,6.0888e-05
55390,6.0897e-05
55390,6.0897e-05
55390,6.1238e-05
55390,6.1247e-05
55390,6.0897e-05
55390,6.1237e-05
55390,6.0897e-05
55400,6.1228e-05
55400,6.3728e-05
55400,6.0918e-05
55400,6.6328e-05
55400,6.1248e-05
55400,6.1247e-05
55400,6.0908e-05
55400,6.0918e-05
55400,6.1248e-05
55400,6.0908e-05
55410,6.0917e-05
55410,6.0918e-05
55410,6.4828e-05
55410,6.0907e-05
55410,6.0917e-05
55410,6.3398e-05
55410,6.0938e-05
55410,6.0928e-05
55410,6.0918e-05
55410,6.0918e-05
55420,6.0928e-05
55420,6.0937e-05
55420,6.0927e-05
55420,6.0927e-05
55420,6.1608e-05
55420,7.9197e-05
55420,7.9197e-05
55420,7.9207e-05
55420,7.9196e-05
55420,7.9197e-05
55430,7.9207e-05
55430,6.0948e-05
55430,6.0938e-05
55430,6.0938e-05
55430,6.0948e-05
55430,6.0938e-05
55430,6.0937e-05
55430,6.0938e-05
55430,6.0937e-05
55430,6.0937e-05
55440,6.0957e-05
55440,6.1297e-05
55440,6.0968e-05
55440,6.0958e-05
55440,6.0948e-05
55440,6.0958e-05
55440,6.0948e-05
55440,6.0957e-05
55440,6.0957e-05
55440,6.0947e-05
55450,6.3877e-05
55450,6.1298e-05
55450,6.0968e-05
55450,6.0957e-05
55450,6.1298e-05
55450,6.0958e-05
55450,6.0958e-05
55450,6.0958e-05
55450,6.0968e-05
55450,6.1297e-05
55460,6.0968e-05
55460,6.0978e-05
55460,6.0988e-05
55460,6.1317e-05
55460,6.0968e-05
55460,6.1318e-05
55460,6.0967e-05
55460,6.0987e-05
55460,6.1318e-05
55460,6.1308e-05
55470,6.2968e-05
55470,6.5077e-05
55470,6.0987e-05
55470,6.0988e-05
55470,6.0987e-05
55470,6.0997e-05
55470,6.0997e-05
55470,6.0977e-05
55470,6.1337e-05
55470,6.6597e-05
55480,6.0998e-05
55480,6.1008e-05
55480,6.0997e-05
55480,6.0998e-05
55480,6.0998e-05
55480,6.0998e-05
55480,6.1337e-05
55480,7.9737e-05
55480,6.1348e-05
55480,6.0998e-05
55490,6.1008e-05
55490,6.1018e-05
55490,6.1007e-05
55490,6.1007e-05
55490,6.1007e-05
55490,6.0997e-05
55490,6.1007e-05
55490,6.1007e-05
55490,6.1338e-05
55490,6.1007e-05
55500,6.1017e-05
55500,6.1028e-05
55500,6.1017e-05
55500,6.2967e-05
55500,6.1018e-05
55500,6.1018e-05
55500,6.1368e-05
55500,6.1018e-05
55500,6.1018e-05
55500,6.1018e-05
