Num,Ordenament bombolla
4090,0.113041
4090,0.111715
4090,0.11089
4090,0.111456
4090,0.110966
4100,0.112147
4100,0.111827
4100,0.112858
4100,0.112289
4100,0.120964
4100,0.113182
4100,0.113736
4100,0.11311
4100,0.11169
4100,0.111832
4110,0.113666
4110,0.113097
4110,0.114314
4110,0.113915
4110,0.113549
4110,0.112869
4110,0.112374
4110,0.113036
4110,0.133028
4110,0.112812
4120,0.114166
4120,0.113096
4120,0.112841
4120,0.112656
4120,0.113757
4120,0.115376
4120,0.113551
4120,0.112266
4120,0.112386
4120,0.112243
4130,0.113792
4130,0.114547
4130,0.113758
4130,0.115207
4130,0.114574
4130,0.113562
4130,0.114306
4130,0.114481
4130,0.113304
4130,0.113427
4140,0.114291
4140,0.115663
4140,0.115815
4140,0.1139
4140,0.113857
4140,0.114887
4140,0.115726
4140,0.115632
4140,0.114764
4140,0.11512
4150,0.115551
4150,0.115295
4150,0.11653
4150,0.116935
4150,0.124893
4150,0.129345
4150,0.125596
4150,0.126363
4150,0.118393
4150,0.115789
4160,0.115802
4160,0.115253
4160,0.124339
4160,0.126159
4160,0.115184
4160,0.117854
4160,0.117344
4160,0.117495
4160,0.119115
4160,0.117099
4170,0.118484
4170,0.12176
4170,0.121774
4170,0.119669
4170,0.123596
4170,0.125699
4170,0.115086
4170,0.116259
4170,0.116999
4170,0.115495
4180,0.11575
4180,0.117822
4180,0.119278
4180,0.116216
4180,0.117962
4180,0.117372
4180,0.116616
4180,0.118271
4180,0.118598
4180,0.124047
4190,0.121923
4190,0.123337
4190,0.123778
4190,0.117396
4190,0.118464
4190,0.116735
4190,0.120635
4190,0.12695
4190,0.128415
4190,0.12815
4200,0.129366
4200,0.129219
4200,0.129266
4200,0.122914
4200,0.118434
4200,0.11858
4200,0.118601
4200,0.117606
4200,0.117193
4200,0.117691
4210,0.117898
4210,0.11791
4210,0.119884
4210,0.119441
4210,0.117984
4210,0.118924
4210,0.118669
4210,0.117495
4210,0.118152
4210,0.11838
4220,0.120087
4220,0.118339
4220,0.118721
4220,0.1215
4220,0.118853
4220,0.11856
4220,0.120505
4220,0.119557
4220,0.119199
4220,0.118385
4230,0.120139
4230,0.120488
4230,0.119368
4230,0.119765
4230,0.119179
4230,0.120234
4230,0.119011
4230,0.119379
4230,0.119446
4230,0.118595
4240,0.120013
4240,0.119459
4240,0.120107
4240,0.119082
4240,0.118705
4240,0.120808
4240,0.120257
4240,0.121074
4240,0.118557
4240,0.119554
4250,0.119571
4250,0.119559
4250,0.120065
4250,0.121286
4250,0.119477
4250,0.121071
4250,0.122152
4250,0.120925
4250,0.121026
4250,0.119915
4260,0.121155
4260,0.126777
4260,0.121013
4260,0.123002
4260,0.123185
4260,0.121115
4260,0.120007
4260,0.120605
4260,0.119554
4260,0.121972
4270,0.122293
4270,0.122256
4270,0.121844
4270,0.122821
4270,0.122286
4270,0.122018
4270,0.122123
4270,0.12084
4270,0.122134
4270,0.12207
4280,0.122185
4280,0.122536
4280,0.123549
4280,0.121905
4280,0.12238
4280,0.12311
4280,0.12232
4280,0.122153
4280,0.121372
4280,0.124312
4290,0.123298
4290,0.124423
4290,0.122807
4290,0.123378
4290,0.122115
4290,0.12308
4290,0.122942
4290,0.122782
4290,0.12258
4290,0.124701
4300,0.123704
4300,0.123442
4300,0.145444
4300,0.138366
4300,0.125152
4300,0.132742
4300,0.128893
4300,0.124826
4300,0.123285
4300,0.122668
4310,0.123196
4310,0.124245
4310,0.124293
4310,0.123076
4310,0.122548
4310,0.123712
4310,0.123539
4310,0.124201
4310,0.129211
4310,0.124731
4320,0.123687
4320,0.12426
4320,0.125233
4320,0.125139
4320,0.125019
4320,0.124793
4320,0.124523
4320,0.123188
4320,0.124708
4320,0.125932
4330,0.12453
4330,0.133407
4330,0.138781
4330,0.125028
4330,0.125421
4330,0.124406
4330,0.125388
4330,0.125024
4330,0.125569
4330,0.124173
4340,0.124877
4340,0.125503
4340,0.12434
4340,0.125716
4340,0.125694
4340,0.125515
4340,0.125225
4340,0.126298
4340,0.125282
4340,0.126307
4350,0.127389
4350,0.128265
4350,0.130905
4350,0.12565
4350,0.124622
4350,0.128291
4350,0.126582
4350,0.127237
4350,0.132946
4350,0.136492
4360,0.127039
4360,0.126868
4360,0.126883
4360,0.126463
4360,0.126945
4360,0.126346
4360,0.127228
4360,0.134248
4360,0.127903
4360,0.126969
4370,0.126768
4370,0.129257
4370,0.129474
4370,0.132793
4370,0.127214
4370,0.12665
4370,0.130262
4370,0.126691
4370,0.127237
4370,0.1293
4380,0.127185
4380,0.127838
4380,0.126977
4380,0.127263
4380,0.128979
4380,0.127557
4380,0.127071
4380,0.127275
4380,0.127565
4380,0.128808
4390,0.128618
4390,0.12907
4390,0.127648
4390,0.127008
4390,0.128877
4390,0.128039
4390,0.128162
4390,0.128417
4390,0.127634
4390,0.136026
4400,0.129887
4400,0.128789
4400,0.128873
4400,0.127883
4400,0.128434
4400,0.128109
4400,0.128664
4400,0.127813
4400,0.129687
4400,0.127973
4410,0.12895
4410,0.128408
4410,0.130544
4410,0.135204
4410,0.125369
4410,0.129313
4410,0.128462
4410,0.12861
4410,0.127844
4410,0.128282
4420,0.12662
4420,0.128015
4420,0.126771
4420,0.127164
4420,0.128825
4420,0.129237
4420,0.127967
4420,0.126565
4420,0.128539
4420,0.126863
4430,0.12743
4430,0.128132
4430,0.130062
4430,0.129316
4430,0.129264
4430,0.12892
4430,0.129385
4430,0.130072
4430,0.128723
4430,0.12747
4440,0.128545
4440,0.12873
4440,0.128825
4440,0.129194
4440,0.130475
4440,0.128594
4440,0.131476
4440,0.128312
4440,0.127525
4440,0.129408
4450,0.127712
4450,0.129789
4450,0.128283
4450,0.128848
4450,0.128971
4450,0.129972
4450,0.1348
4450,0.132369
4450,0.130587
4450,0.129309
4460,0.128625
4460,0.128027
4460,0.130517
4460,0.129594
4460,0.12903
4460,0.128869
4460,0.129122
4460,0.129417
4460,0.128933
4460,0.129113
4470,0.136991
4470,0.130445
4470,0.130981
4470,0.131414
4470,0.129448
4470,0.128895
4470,0.131788
4470,0.130168
4470,0.130321
4470,0.130321
4480,0.129746
4480,0.130022
4480,0.131181
4480,0.131195
4480,0.129969
4480,0.128995
4480,0.130736
4480,0.130659
4480,0.129963
4480,0.129799
4490,0.130715
4490,0.133604
4490,0.130225
4490,0.130305
4490,0.131608
4490,0.141517
4490,0.131863
4490,0.130955
4490,0.131353
4490,0.130713
4500,0.131371
4500,0.132613
4500,0.132118
4500,0.131279
4500,0.132313
4500,0.133331
4500,0.134853
4500,0.13282
4500,0.132054
4500,0.132467
4510,0.132118
4510,0.138616
4510,0.132704
4510,0.133346
4510,0.132369
4510,0.135454
4510,0.133499
4510,0.135671
4510,0.148625
4510,0.149482
4520,0.133328
4520,0.131709
4520,0.133346
4520,0.133451
4520,0.138866
4520,0.133565
4520,0.136126
4520,0.132663
4520,0.134761
4520,0.133071
4530,0.133703
4530,0.134738
4530,0.132862
4530,0.134534
4530,0.135241
4530,0.134502
4530,0.142427
4530,0.15329
4530,0.146997
4530,0.146316
4540,0.146945
4540,0.147572
4540,0.148113
4540,0.148958
4540,0.149145
4540,0.148038
4540,0.151107
4540,0.149299
4540,0.148226
4540,0.148877
4550,0.149588
4550,0.149335
4550,0.148909
4550,0.148364
4550,0.145575
4550,0.135328
4550,0.134877
4550,0.13744
4550,0.137264
4550,0.135384
4560,0.136716
4560,0.135629
4560,0.135403
4560,0.13774
4560,0.135248
4560,0.136173
4560,0.136341
4560,0.13625
4560,0.135828
4560,0.136641
4570,0.136071
4570,0.135444
4570,0.138601
4570,0.155975
4570,0.150553
4570,0.149658
4570,0.149573
4570,0.149057
4570,0.155907
4570,0.149171
4580,0.1492
4580,0.149056
4580,0.149448
4580,0.149683
4580,0.151244
4580,0.151514
4580,0.14995
4580,0.149644
4580,0.148629
4580,0.149156
4590,0.154401
4590,0.15149
4590,0.15017
4590,0.150783
4590,0.150559
4590,0.151608
4590,0.150387
4590,0.149698
4590,0.150443
4590,0.150164
4600,0.14252
4600,0.137852
4600,0.138574
4600,0.138721
4600,0.139848
4600,0.138318
4600,0.139517
4600,0.138623
4600,0.139212
4600,0.138878
4610,0.138833
4610,0.13862
4610,0.138604
4610,0.140015
4610,0.138561
4610,0.13925
4610,0.137966
4610,0.139176
4610,0.136873
4610,0.138049
4620,0.140188
4620,0.139481
4620,0.139963
4620,0.13822
4620,0.139145
4620,0.139856
4620,0.139137
4620,0.13861
4620,0.139714
4620,0.139359
4630,0.143132
4630,0.142017
4630,0.140052
4630,0.139255
4630,0.139881
4630,0.139653
4630,0.141613
4630,0.140885
4630,0.141357
4630,0.13969
4640,0.142262
4640,0.142443
4640,0.143531
4640,0.140475
4640,0.141649
4640,0.140662
4640,0.140942
4640,0.14138
4640,0.140802
4640,0.140766
4650,0.142271
4650,0.142295
4650,0.141812
4650,0.141746
4650,0.141914
4650,0.141918
4650,0.143357
4650,0.141751
4650,0.142233
4650,0.141292
4660,0.141758
4660,0.141646
4660,0.146126
4660,0.142684
4660,0.142365
4660,0.140629
4660,0.142628
4660,0.14196
4660,0.14236
4660,0.141613
4670,0.141625
4670,0.142294
4670,0.153398
4670,0.142248
4670,0.141814
4670,0.141918
4670,0.141773
4670,0.141755
4670,0.141709
4670,0.14779
4680,0.145305
4680,0.153914
4680,0.142668
4680,0.144726
4680,0.142837
4680,0.143347
4680,0.144991
4680,0.143573
4680,0.143615
4680,0.142475
4690,0.142962
4690,0.144278
4690,0.154373
4690,0.143886
4690,0.143556
4690,0.145223
4690,0.142834
4690,0.143635
4690,0.144437
4690,0.142219
4700,0.14464
4700,0.144583
4700,0.144921
4700,0.145294
4700,0.144859
4700,0.143236
4700,0.143506
4700,0.145178
4700,0.143814
4700,0.144773
4710,0.143838
4710,0.145597
4710,0.146769
4710,0.146203
4710,0.149517
4710,0.145731
4710,0.144599
4710,0.146593
4710,0.143833
4710,0.145517
4720,0.145315
4720,0.145601
4720,0.145519
4720,0.15605
4720,0.144653
4720,0.147465
4720,0.145291
4720,0.147617
4720,0.145536
4720,0.14647
4730,0.147202
4730,0.146259
4730,0.146861
4730,0.147529
4730,0.1484
4730,0.146123
4730,0.146186
4730,0.146569
4730,0.147472
4730,0.146192
4740,0.148294
4740,0.146379
4740,0.14636
4740,0.155152
4740,0.150113
4740,0.152788
4740,0.151423
4740,0.149429
4740,0.149582
4740,0.150184
4750,0.149406
4750,0.149675
4750,0.14858
4750,0.149186
4750,0.150246
4750,0.150465
4750,0.149463
4750,0.150005
4750,0.153157
4750,0.153296
4760,0.151526
4760,0.150688
4760,0.15008
4760,0.151443
4760,0.149701
4760,0.152012
4760,0.152637
4760,0.152502
4760,0.15279
4760,0.151332
4770,0.152211
4770,0.15079
4770,0.1526
4770,0.152814
4770,0.150941
4770,0.157675
4770,0.151555
4770,0.151736
4770,0.153084
4770,0.149896
4780,0.151202
4780,0.150733
4780,0.160837
4780,0.153918
4780,0.152063
4780,0.152794
4780,0.1515
4780,0.152124
4780,0.151582
4780,0.153236
4790,0.153502
4790,0.153923
4790,0.151359
4790,0.152692
4790,0.154341
4790,0.153733
4790,0.153299
4790,0.154192
4790,0.152655
4790,0.155499
4800,0.152869
4800,0.154095
4800,0.15457
4800,0.155014
4800,0.154627
4800,0.153972
4800,0.153757
4800,0.152615
4800,0.155449
4800,0.152986
4810,0.152469
4810,0.152839
4810,0.155309
4810,0.154297
4810,0.156188
4810,0.165862
4810,0.154733
4810,0.157119
4810,0.154403
4810,0.153775
4820,0.155926
4820,0.154402
4820,0.155236
4820,0.155027
4820,0.155442
4820,0.154289
4820,0.156164
4820,0.156657
4820,0.15526
4820,0.155104
4830,0.155274
4830,0.156306
4830,0.157769
4830,0.154409
4830,0.154872
4830,0.154467
4830,0.153991
4830,0.156187
4830,0.155822
4830,0.154951
4840,0.154871
4840,0.156433
4840,0.156921
4840,0.154999
4840,0.155433
4840,0.156179
4840,0.17767
4840,0.178816
4840,0.178254
4840,0.178453
4850,0.163424
4850,0.156204
4850,0.1575
4850,0.159216
4850,0.156069
4850,0.157339
4850,0.155667
4850,0.157392
4850,0.157357
4850,0.169614
4860,0.158301
4860,0.158423
4860,0.159528
4860,0.156893
4860,0.15725
4860,0.160053
4860,0.153179
4860,0.156906
4860,0.155007
4860,0.155968
4870,0.153413
4870,0.154598
4870,0.154102
4870,0.155149
4870,0.155014
4870,0.154906
4870,0.153184
4870,0.164369
4870,0.155431
4870,0.152714
4880,0.155602
4880,0.154013
4880,0.155033
4880,0.154019
4880,0.15322
4880,0.154075
4880,0.15495
4880,0.155193
4880,0.153656
4880,0.15553
4890,0.155375
4890,0.155707
4890,0.155262
4890,0.155107
4890,0.154902
4890,0.155075
4890,0.156146
4890,0.164643
4890,0.157872
4890,0.155221
4900,0.157673
4900,0.155381
4900,0.157822
4900,0.15754
4900,0.157122
4900,0.156236
4900,0.158748
4910,0.172172
4910,0.158724
4910,0.157907
4910,0.157071
4910,0.157558
4910,0.157362
4910,0.159291
4910,0.159856
4910,0.158479
4910,0.157111
4920,0.158396
4920,0.15963
4920,0.15954
4920,0.159504
4920,0.161523
4920,0.165156
4920,0.159098
4920,0.162505
4920,0.165636
4920,0.159953
4930,0.159121
4930,0.159257
4930,0.158754
4930,0.161176
4930,0.159072
4930,0.157887
4930,0.158897
4930,0.15965
4930,0.161117
4930,0.158566
4940,0.161371
4940,0.161548
4940,0.159413
4940,0.159476
4940,0.160296
4940,0.16011
4940,0.160791
4940,0.159764
4940,0.15971
4940,0.159569
4950,0.159703
4950,0.160872
4950,0.160223
4950,0.160053
4950,0.159448
4950,0.161796
4950,0.1611
4950,0.160725
4950,0.161482
4950,0.160644
4960,0.161416
4960,0.159657
4960,0.163192
4960,0.160274
4960,0.162691
4960,0.163413
4960,0.162338
4960,0.160298
4960,0.16025
4960,0.161395
4970,0.160952
4970,0.160873
4970,0.162767
4970,0.160843
4970,0.162337
4970,0.163575
4970,0.161732
4970,0.164079
4970,0.162056
4970,0.161498
4980,0.1645
4980,0.162961
4980,0.162203
4980,0.162773
4980,0.16171
4980,0.161876
4980,0.162437
4980,0.162834
4980,0.164914
4980,0.163079
4990,0.16421
4990,0.162531
4990,0.163924
4990,0.162807
4990,0.162931
4990,0.162014
4990,0.161974
4990,0.163728
4990,0.162851
4990,0.164319
5000,0.163874
5000,0.163928
5000,0.16399
5000,0.171517
5000,0.165044
5000,0.165221
5000,0.165431
5000,0.163549
5000,0.163694
5000,0.165072
3000,0.0673972
3000,0.0604547
3000,0.0595717
3000,0.0591988
3000,0.0599837
3000,0.0637277
3000,0.0587272
3000,0.0597769
3000,0.0588301
3000,0.0598971
3010,0.059074
3010,0.0600813
3010,0.0590199
3010,0.0597611
3010,0.059979
3010,0.0596899
3010,0.0611991
3010,0.0591357
3010,0.0643475
3010,0.0599756
3020,0.0609319
3020,0.0603773
3020,0.0595304
3020,0.0603366
3020,0.0606422
3020,0.0606151
3020,0.059621
3020,0.0597057
3020,0.0605578
3020,0.0598373
3030,0.0607172
3030,0.0598032
3030,0.0605447
3030,0.0600317
3030,0.0603202
3030,0.0599122
3030,0.0608809
3030,0.0605876
3030,0.060824
3030,0.0604008
3040,0.0613297
3040,0.0611167
3040,0.0609917
3040,0.0614578
3040,0.0614637
3040,0.0609106
3040,0.060629
3040,0.060828
3040,0.0609013
3040,0.0601277
3050,0.060811
3050,0.0610435
3050,0.0610524
3050,0.0606743
3050,0.060572
3050,0.0615525
3050,0.0607494
3050,0.0613114
3050,0.0608464
3050,0.0604675
3060,0.0620748
3060,0.0615132
3060,0.06123
3060,0.0613414
3060,0.0614507
3060,0.0621298
3060,0.0615639
3060,0.0621025
3060,0.061571
3060,0.062034
3070,0.061841
3070,0.0624402
3070,0.0630276
3070,0.0627615
3070,0.0628072
3070,0.0620735
3070,0.0631547
3070,0.0630656
3070,0.0637304
3070,0.0639934
3080,0.0660683
3080,0.065278
3080,0.0647108
3080,0.0642922
3080,0.0646759
3080,0.0644397
3080,0.0645293
3080,0.0625528
3080,0.0623716
3080,0.0622772
3090,0.0628385
3090,0.0622457
3090,0.062288
3090,0.0631471
3090,0.0628652
3090,0.062685
3090,0.0623441
3090,0.0627366
3090,0.062804
3090,0.0631114
3100,0.0633294
3100,0.064033
3100,0.0630386
3100,0.0637404
3100,0.0629666
3100,0.0631796
3100,0.0637032
3100,0.0639926
3100,0.0636622
3100,0.0628007
3110,0.0639102
3110,0.0641533
3110,0.0631315
3110,0.0637667
3110,0.0639853
3110,0.0633888
3110,0.064014
3110,0.0638267
3110,0.0637225
3110,0.0635415
3120,0.0642494
3120,0.0642312
3120,0.0639816
3120,0.0635002
3120,0.0639525
3120,0.0640876
3120,0.0635412
3120,0.0643512
3120,0.0640246
3120,0.0645456
3130,0.064777
3130,0.0644571
3130,0.064954
3130,0.0639089
3130,0.0643503
3130,0.0647438
3130,0.0644877
3130,0.0642396
3130,0.0645419
3130,0.0645445
3140,0.0637822
3140,0.0651534
3140,0.064291
3140,0.0648906
3140,0.0644393
3140,0.0649621
3140,0.0649997
3140,0.0653877
3140,0.0648474
3140,0.064427
3150,0.065735
3150,0.0661611
3150,0.0659652
3150,0.0658818
3150,0.0657062
3150,0.066791
3150,0.0650609
3150,0.0656139
3150,0.0656982
3150,0.0654132
3160,0.0665659
3160,0.0654001
3160,0.065257
3160,0.0654698
3160,0.0651821
3160,0.0663312
3160,0.066445
3160,0.0654279
3160,0.06588
3160,0.0653703
3170,0.0652353
3170,0.0659529
3170,0.0658588
3170,0.065387
3170,0.0662504
3170,0.0665696
3170,0.0658938
3170,0.0656931
3170,0.0660673
3170,0.0653992
3180,0.066543
3180,0.0663619
3180,0.0664283
3180,0.0663451
3180,0.0663747
3180,0.0658187
3180,0.075786
3180,0.0679466
3180,0.066637
3180,0.0671429
3190,0.0675305
3190,0.0670717
3190,0.0680197
3190,0.0668418
3190,0.0668598
3190,0.0673429
3190,0.0672766
3190,0.0671498
3190,0.0666231
3190,0.06703
3200,0.0668568
3200,0.0673137
3200,0.0679643
3200,0.0674885
3200,0.0680931
3200,0.0675924
3200,0.0671972
3200,0.0670341
3200,0.0668389
3200,0.0672639
3210,0.0674503
3210,0.0677923
3210,0.0666149
3210,0.0668887
3210,0.0669069
3210,0.069596
3210,0.0686361
3210,0.0675109
3210,0.0679354
3210,0.0681738
3220,0.0676396
3220,0.0763395
3220,0.0699567
3220,0.0687729
3220,0.068291
3220,0.0684657
3220,0.0682332
3220,0.0686801
3220,0.0692924
3220,0.068848
3230,0.068659
3230,0.0681656
3230,0.0678666
3230,0.0682537
3230,0.0689019
3230,0.0683021
3230,0.0684341
3230,0.0694616
3230,0.0686563
3230,0.0681074
3240,0.0686146
3240,0.0682712
3240,0.0681392
3240,0.0689642
3240,0.0685683
3240,0.0686112
3240,0.0678914
3240,0.0687541
3240,0.0689759
3240,0.0680932
3250,0.0688961
3250,0.0693727
3250,0.0687734
3250,0.0705348
3250,0.0690702
3250,0.0686143
3250,0.069314
3250,0.0700983
3250,0.0693932
3250,0.0697742
3260,0.0693947
3260,0.0693907
3260,0.0687003
3260,0.0694223
3260,0.0701223
3260,0.0711498
3260,0.0708782
3260,0.0707937
3260,0.0693467
3260,0.0699156
3270,0.0693681
3270,0.0712701
3270,0.0697075
3270,0.0695672
3270,0.0703035
3270,0.0695202
3270,0.0700583
3270,0.0702495
3270,0.0694618
3270,0.0708087
3280,0.0716156
3280,0.0700711
3280,0.0706582
3280,0.0700017
3280,0.0705813
3280,0.0703747
3280,0.0704851
3280,0.0700025
3280,0.0711565
3280,0.0703469
3290,0.0709301
3290,0.0710492
3290,0.0713923
3290,0.0709354
3290,0.0708788
3290,0.0709066
3290,0.0705189
3290,0.0713706
3290,0.0720402
3290,0.0709713
3300,0.0723991
3300,0.0723352
3300,0.0711177
3300,0.0707494
3300,0.0717153
3300,0.0711539
3300,0.0717472
3300,0.0720425
3300,0.0714169
3300,0.0715919
3310,0.0718171
3310,0.0716309
3310,0.0717341
3310,0.0720463
3310,0.0717824
3310,0.071585
3310,0.0715286
3310,0.0719589
3310,0.0721339
3310,0.0712485
3320,0.0721408
3320,0.0722238
3320,0.0716651
3320,0.0724418
3320,0.0722936
3320,0.0720492
3320,0.0729936
3320,0.0719388
3320,0.0718239
3320,0.0723039
3330,0.0716215
3330,0.0724629
3330,0.0812279
3330,0.0732082
3330,0.0741241
3330,0.0805317
3330,0.073585
3330,0.072838
3330,0.0728618
3330,0.0734933
3340,0.0726379
3340,0.0744007
3340,0.0732602
3340,0.0728461
3340,0.0741634
3340,0.07338
3340,0.0733501
3340,0.0726707
3340,0.0726665
3340,0.073454
3350,0.074096
3350,0.0734079
3350,0.0798037
3350,0.0736528
3350,0.0731205
3350,0.0736076
3350,0.074257
3350,0.0733879
3350,0.074025
3350,0.0745199
3360,0.074764
3360,0.0744181
3360,0.0739146
3360,0.0738206
3360,0.0738082
3360,0.0745213
3360,0.073964
3360,0.0741171
3360,0.0838097
3360,0.0786376
3370,0.0782396
3370,0.0748487
3370,0.0751659
3370,0.0758282
3370,0.0749633
3370,0.0745406
3370,0.0739275
3370,0.0751596
3370,0.0740758
3370,0.0737495
3380,0.0753427
3380,0.0761468
3380,0.0747517
3380,0.0741617
3380,0.0746854
3380,0.0754747
3380,0.0759006
3380,0.075705
3380,0.0748742
3380,0.0746124
3390,0.075874
3390,0.0752256
3390,0.0756193
3390,0.0758835
3390,0.0759081
3390,0.0744889
3390,0.0747202
3390,0.0754495
3390,0.0751546
3390,0.0752755
3400,0.0768007
3400,0.0765336
3400,0.0761887
3400,0.0768814
3400,0.0776212
3400,0.0764488
3400,0.0760218
3400,0.0760926
3400,0.0757625
3400,0.0756828
3410,0.0764686
3410,0.0758202
3410,0.0764385
3410,0.0757094
3410,0.0759435
3410,0.0761283
3410,0.0765693
3410,0.0750376
3410,0.0766283
3410,0.0752765
3420,0.0783246
3420,0.0764104
3420,0.0774646
3420,0.075988
3420,0.0763325
3420,0.0768157
3420,0.0765394
3420,0.0764424
3420,0.0763778
3420,0.0767984
3430,0.0760879
3430,0.0781996
3430,0.0770968
3430,0.076671
3430,0.0767044
3430,0.0767605
3430,0.0785619
3430,0.0784601
3430,0.0775373
3430,0.0782125
3440,0.0773427
3440,0.0776265
3440,0.0775765
3440,0.0778475
3440,0.0776954
3440,0.0772797
3440,0.0773297
3440,0.0779442
3440,0.0772856
3440,0.0778695
3450,0.0771842
3450,0.0780666
3450,0.0779379
3450,0.0772602
3450,0.0775726
3450,0.0777203
3450,0.0787075
3450,0.0775206
3450,0.0774452
3450,0.0780617
3460,0.0772302
3460,0.0775374
3460,0.0785013
3460,0.0781814
3460,0.0795139
3460,0.0785217
3460,0.0784192
3460,0.0779222
3460,0.0792318
3460,0.0791722
3470,0.0788978
3470,0.0782822
3470,0.0783424
3470,0.0793301
3470,0.0796009
3470,0.0789778
3470,0.079466
3470,0.0787636
3470,0.0786182
3470,0.0789107
3480,0.0784266
3480,0.0800881
3480,0.0798934
3480,0.0794957
3480,0.0794112
3480,0.0788423
3480,0.0795532
3480,0.0788373
3480,0.0793603
3480,0.0843364
3490,0.079721
3490,0.079737
3490,0.0795503
3490,0.0803292
3490,0.080458
3490,0.080564
3490,0.0801735
3490,0.0796659
3490,0.079855
3490,0.0839417
3500,0.0801662
3500,0.0791443
3500,0.078404
3500,0.0791811
3500,0.079347
3500,0.0786491
3500,0.0786469
3500,0.0787172
3500,0.0792835
3500,0.0784844
3510,0.0790809
3510,0.0788348
3510,0.0814285
3510,0.0799458
3510,0.0795709
3510,0.0792587
3510,0.0794098
3510,0.0793753
3510,0.078882
3510,0.0793703
3520,0.0815554
3520,0.0799014
3520,0.0802492
3520,0.0802717
3520,0.0803935
3520,0.0801471
3520,0.0797126
3520,0.0796792
3520,0.0805193
3520,0.0812366
3530,0.0803743
3530,0.0813548
3530,0.0823452
3530,0.080551
3530,0.0807809
3530,0.0810784
3530,0.0813631
3530,0.0802637
3530,0.0810149
3530,0.0799645
3540,0.0804651
3540,0.0803814
3540,0.0812719
3540,0.08081
3540,0.0817182
3540,0.0804254
3540,0.0812231
3540,0.0804908
3540,0.0803875
3540,0.0904844
3550,0.0818561
3550,0.0812997
3550,0.080828
3550,0.0809156
3550,0.0811021
3550,0.0878957
3550,0.0825871
3550,0.0810516
3550,0.0814456
3550,0.0802399
3560,0.0820197
3560,0.0813526
3560,0.0893605
3560,0.0812072
3560,0.0817567
3560,0.0820741
3560,0.0822191
3560,0.0813829
3560,0.0828956
3560,0.0816945
3570,0.0825209
3570,0.0822242
3570,0.0827896
3570,0.0819507
3570,0.0830117
3570,0.0825896
3570,0.0821715
3570,0.0815215
3570,0.0814149
3570,0.0821082
3580,0.0826527
3580,0.0826544
3580,0.081812
3580,0.0829325
3580,0.0827925
3580,0.0836633
3580,0.0821652
3580,0.0830657
3580,0.0824732
3580,0.0841677
3590,0.0833815
3590,0.0830692
3590,0.0829146
3590,0.0837785
3590,0.0824359
3590,0.083245
3590,0.0838645
3590,0.0833061
3590,0.0830668
3590,0.0839746
3600,0.0837026
3600,0.0842742
3600,0.0841159
3600,0.0833277
3600,0.0835505
3600,0.0840485
3600,0.0836781
3600,0.083444
3600,0.0833386
3600,0.0832942
3610,0.0834539
3610,0.0848048
3610,0.0837647
3610,0.084352
3610,0.0846597
3610,0.0849528
3610,0.0841745
3610,0.0836672
3610,0.0834547
3610,0.0832631
3620,0.0845265
3620,0.0839652
3620,0.0841735
3620,0.084362
3620,0.0844654
3620,0.0846263
3620,0.0840345
3620,0.084449
3620,0.084918
3620,0.0903599
3630,0.0857654
3630,0.0863978
3630,0.0846291
3630,0.0860083
3630,0.0857949
3630,0.0886746
3630,0.0846165
3630,0.0856201
3630,0.0852185
3630,0.0853075
3640,0.0850315
3640,0.0856994
3640,0.0855838
3640,0.085133
3640,0.0855172
3640,0.0848501
3640,0.0856804
3640,0.0861352
3640,0.0853591
3640,0.0858412
3650,0.0858346
3650,0.0858466
3650,0.0851704
3650,0.084894
3650,0.0954225
3650,0.0863712
3650,0.0854634
3650,0.086525
3650,0.0857301
3650,0.086863
3660,0.0867735
3660,0.0858209
3660,0.0864044
3660,0.086781
3660,0.0879131
3660,0.0877065
3660,0.0940024
3660,0.0870353
3660,0.0865599
3660,0.0874546
3670,0.086226
3670,0.0863913
3670,0.0870206
3670,0.0876061
3670,0.0874164
3670,0.0867251
3670,0.0868271
3670,0.0864391
3670,0.0869194
3670,0.0870997
3680,0.0868204
3680,0.0888917
3680,0.0885318
3680,0.0889224
3680,0.0874964
3680,0.0882148
3680,0.0863072
3680,0.0872845
3680,0.0875617
3680,0.0876325
3690,0.0879176
3690,0.0886189
3690,0.0893286
3690,0.0913983
3690,0.091782
3690,0.0904985
3690,0.0920738
3690,0.0917827
3690,0.0974562
3690,0.0909416
3700,0.0918872
3700,0.0983223
3700,0.089254
3700,0.0889572
3700,0.0889436
3700,0.0887082
3700,0.0887928
3700,0.0891997
3700,0.0890776
3700,0.0884985
3710,0.0884113
3710,0.0891956
3710,0.0896231
3710,0.0889576
3710,0.0894801
3710,0.094117
3710,0.0890019
3710,0.0927139
3710,0.0902912
3710,0.0882
3720,0.0892322
3720,0.0896788
3720,0.0899431
3720,0.090047
3720,0.0892235
3720,0.0891611
3720,0.0887512
3720,0.089725
3720,0.0889143
3720,0.0891996
3730,0.0890162
3730,0.0948494
3730,0.090254
3730,0.0891117
3730,0.0906946
3730,0.0944749
3730,0.0908688
3730,0.0908536
3730,0.0895901
3730,0.0896699
3740,0.090641
3740,0.0892577
3740,0.0908176
3740,0.0899382
3740,0.0891382
3740,0.0900417
3740,0.0920142
3740,0.0914232
3740,0.0906191
3740,0.0894935
3750,0.0899905
3750,0.0910547
